epoch	 loss	 RMSE_Etot	 RMSE_Ei	 RMSE_F	 real_lr	 epoch_time	 wall_time
1 1.516869e+01 1.400739e+01 2.238607e+02 1.161299e+00 1.000000e-03 12966.665872573853 12966.731300354004
2 4.365474e+00 3.206100e+00 2.236196e+02 1.159373e+00 1.000000e-03 12974.908928394318 25941.90717291832
3 4.370526e+00 3.211140e+00 2.236215e+02 1.159386e+00 1.000000e-03 12987.441750049591 38929.62529373169
4 4.361833e+00 3.202460e+00 2.236227e+02 1.159373e+00 1.000000e-03 12988.680690288544 51918.488805770874
5 4.491804e+00 3.332430e+00 2.236215e+02 1.159373e+00 1.000000e-03 12979.6873857975 64898.4445912838
6 4.361907e+00 3.202534e+00 2.236120e+02 1.159373e+00 1.000000e-03 13015.547937631607 77914.13460350037
7 4.362156e+00 3.202783e+00 2.236123e+02 1.159373e+00 1.000000e-03 12979.463903665543 90893.75887560844
8 4.360933e+00 3.201559e+00 2.236118e+02 1.159373e+00 1.000000e-03 12989.783203125 103883.98342680931
9 4.362126e+00 3.202752e+00 2.236114e+02 1.159373e+00 1.000000e-03 13007.463707447052 116891.65664434433
10 4.362182e+00 3.202809e+00 2.236117e+02 1.159373e+00 1.000000e-03 12992.435634613037 129884.20950102806
11 4.362199e+00 3.202826e+00 2.236118e+02 1.159373e+00 1.000000e-03 13003.215228557587 142887.62726259232
12 4.362208e+00 3.202835e+00 2.236118e+02 1.159373e+00 1.000000e-03 12983.374469995499 155871.09817051888
13 4.362213e+00 3.202840e+00 2.236117e+02 1.159373e+00 1.000000e-03 12996.760797262192 168868.00786328316
14 4.362217e+00 3.202844e+00 2.236118e+02 1.159373e+00 1.000000e-03 12997.67954993248 181865.88075089455
15 4.361066e+00 3.201692e+00 2.236111e+02 1.159373e+00 1.000000e-03 12975.22970533371 194841.2186126709
16 4.361972e+00 3.202599e+00 2.236117e+02 1.159373e+00 1.000000e-03 13002.51636147499 207843.92601370811
17 4.362183e+00 3.202810e+00 2.236118e+02 1.159373e+00 1.000000e-03 13004.06367278099 220848.1857099533
18 4.362204e+00 3.202831e+00 2.236117e+02 1.159373e+00 1.000000e-03 12983.939404726028 233832.3155155182
19 4.362213e+00 3.202840e+00 2.236117e+02 1.159373e+00 1.000000e-03 13015.694684505463 246848.12413764
20 4.362218e+00 3.202845e+00 2.236117e+02 1.159373e+00 1.000000e-03 13003.962549448013 259852.20654797554
21 4.362222e+00 3.202849e+00 2.236117e+02 1.159373e+00 1.000000e-03 12996.33116364479 272848.67200636864
22 4.362224e+00 3.202851e+00 2.236117e+02 1.159373e+00 1.000000e-03 13000.472981214523 285849.331171751
23 4.362226e+00 3.202853e+00 2.236117e+02 1.159373e+00 1.000000e-03 12980.27214717865 298829.77220630646
24 4.362228e+00 3.202855e+00 2.236117e+02 1.159373e+00 1.000000e-03 12996.453195810318 311826.32686805725
25 4.362229e+00 3.202856e+00 2.236117e+02 1.159373e+00 1.000000e-03 12983.007335424423 324809.4877548218
26 4.362231e+00 3.202857e+00 2.236117e+02 1.159373e+00 1.000000e-03 12993.33892917633 337802.9942781925
27 4.362232e+00 3.202858e+00 2.236117e+02 1.159373e+00 1.000000e-03 13002.824623584747 350805.92034578323
28 4.362232e+00 3.202859e+00 2.236117e+02 1.159373e+00 1.000000e-03 12973.18371129036 363779.20030641556
29 4.761552e+00 3.602179e+00 2.236119e+02 1.159373e+00 1.000000e-03 12975.902644872665 376755.2833313942
30 4.362175e+00 3.202802e+00 2.236116e+02 1.159373e+00 1.000000e-03 12986.333666801453 389741.74194049835
