epoch	 loss	 RMSE_Etot	 RMSE_Ei	 RMSE_F	 real_lr	 epoch_time	 wall_time
1 5.705009e+00 5.575607e+00 2.932704e-01 1.294020e-01 1.000000e-03 1448.3706567287445 1448.3874926567078
2 8.125725e-01 7.606908e-01 2.351481e-01 5.188165e-02 1.000000e-03 1450.4089834690094 2898.927722454071
3 7.682031e-01 7.188528e-01 2.338010e-01 4.935026e-02 1.000000e-03 1406.012356519699 4305.139904499054
4 8.795603e-01 8.306738e-01 2.328168e-01 4.888652e-02 1.000000e-03 1264.7820179462433 5570.097599744797
5 7.945771e-01 7.464514e-01 2.307958e-01 4.812574e-02 1.000000e-03 1090.9781775474548 6661.1261258125305
6 7.705489e-01 7.224624e-01 2.295557e-01 4.808653e-02 1.000000e-03 1098.3838467597961 7759.604995727539
7 1.041188e+00 9.028114e-01 2.326014e-01 1.383767e-01 1.000000e-03 1143.5408115386963 8903.19751572609
8 9.144808e-01 8.609979e-01 2.338759e-01 5.348286e-02 1.000000e-03 1182.2387790679932 10085.512936353683
9 7.670602e-01 7.187398e-01 2.301907e-01 4.832043e-02 1.000000e-03 1124.1374444961548 11209.71489405632
10 2.904544e+00 2.813763e+00 2.466417e-01 9.078052e-02 1.000000e-03 1101.773758649826 12311.638194084167
11 8.222768e-01 7.734467e-01 2.318846e-01 4.883008e-02 1.000000e-03 1126.8490133285522 13438.61428451538
12 7.623651e-01 7.139499e-01 2.297587e-01 4.841517e-02 1.000000e-03 1135.2972407341003 14574.03162074089
13 7.610998e-01 7.126571e-01 2.287588e-01 4.844273e-02 1.000000e-03 1106.080311536789 15680.532380580902
14 7.580366e-01 7.095405e-01 2.279915e-01 4.849616e-02 1.000000e-03 1126.2366695404053 16806.913499593735
15 7.571586e-01 7.084073e-01 2.271242e-01 4.875135e-02 1.000000e-03 1072.1708467006683 17879.228757619858
16 7.543520e-01 7.056953e-01 2.263833e-01 4.865669e-02 1.000000e-03 1064.4544820785522 18943.858145475388
17 7.538478e-01 7.050346e-01 2.259974e-01 4.881320e-02 1.000000e-03 1064.616349697113 20008.891355752945
18 7.488891e-01 7.000792e-01 2.256855e-01 4.880995e-02 1.000000e-03 1094.1812493801117 21103.267718315125
19 1.962538e+00 1.909290e+00 2.332008e-01 5.324750e-02 1.000000e-03 1161.3763315677643 22264.851565122604
20 8.082671e-01 7.551372e-01 2.263959e-01 5.312983e-02 1.000000e-03 1171.5678613185883 23436.51329088211
